"well","plate.id","chemical.id","chemical.name","vp_locationcode","conc","starttime","vd_inadist","vd_smldist","vd_lardist","plate_well","total"
"A02",18099,3529,"Germ Free","ZEBRABOX3",1,1537,0,0,0,"18099_A02",0
"A02",18099,3529,"Germ Free","ZEBRABOX3",1,1538,0,0,0,"18099_A02",0
"A02",18099,3529,"Germ Free","ZEBRABOX3",1,1539,0,0,0,"18099_A02",0
"A02",18099,3529,"Germ Free","ZEBRABOX3",1,1540,0,0,0,"18099_A02",0
"A02",18099,3529,"Germ Free","ZEBRABOX3",1,1541,0,0,0,"18099_A02",0
"A02",18099,3529,"Germ Free","ZEBRABOX3",1,1542,0,0,0,"18099_A02",0
"A02",18099,3529,"Germ Free","ZEBRABOX3",1,1543,0.0280000008642673,2.73699998855591,0,"18099_A02",2.73699998855591
"A02",18099,3529,"Germ Free","ZEBRABOX3",1,1544,0.263999998569489,0,0,"18099_A02",0
"A02",18099,3529,"Germ Free","ZEBRABOX3",1,1545,0.614000022411346,0,0,"18099_A02",0
"A02",18099,3529,"Germ Free","ZEBRABOX3",1,1546,0.328000009059906,0,0,"18099_A02",0
"A02",18099,3529,"Germ Free","ZEBRABOX3",1,1547,0.879999995231628,0.061999998986721,0,"18099_A02",0.061999998986721
"A02",18099,3529,"Germ Free","ZEBRABOX3",1,1548,0,0,0,"18099_A02",0
"A02",18099,3529,"Germ Free","ZEBRABOX3",1,1549,0,0,0,"18099_A02",0
"A02",18099,3529,"Germ Free","ZEBRABOX3",1,1550,0,0.871999979019165,0,"18099_A02",0.871999979019165
"A02",18099,3529,"Germ Free","ZEBRABOX3",1,1551,0.889999985694885,1.04799997806549,0,"18099_A02",1.04799997806549
"A02",18099,3529,"Germ Free","ZEBRABOX3",1,1552,0.361999988555908,0,0,"18099_A02",0
"A02",18099,3529,"Germ Free","ZEBRABOX3",1,1553,0.0869999974966049,0,0,"18099_A02",0
"A02",18099,3529,"Germ Free","ZEBRABOX3",1,1554,0,0,0,"18099_A02",0
"A02",18099,3529,"Germ Free","ZEBRABOX3",1,1555,0.361999988555908,0.847000002861023,0,"18099_A02",0.847000002861023
"A02",18099,3529,"Germ Free","ZEBRABOX3",1,1556,0.546999990940094,0,0,"18099_A02",0
"A02",18099,3529,"Germ Free","ZEBRABOX3",1,1557,0.759999990463257,0,0,"18099_A02",0
"A02",18099,3529,"Germ Free","ZEBRABOX3",1,1558,0.829999983310699,0.360000014305115,0,"18099_A02",0.360000014305115
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1467,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1468,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1469,0,4.04099988937378,0,"18099_A03",4.04099988937378
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1470,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1471,0.425000011920929,1.34300005435944,0,"18099_A03",1.34300005435944
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1472,0.404000014066696,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1473,0.573000013828278,0.140000000596046,0,"18099_A03",0.140000000596046
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1474,0.744000017642975,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1475,0.558000028133392,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1476,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1477,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1478,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1479,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1480,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1481,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1482,0,0.875999987125397,0,"18099_A03",0.875999987125397
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1483,0.370000004768372,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1484,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1485,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1486,0.137999996542931,1.44500005245209,0,"18099_A03",1.44500005245209
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1487,0.123000003397465,0,1.65699994564056,"18099_A03",1.65699994564056
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1488,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1489,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1490,0,4.07299995422363,0.264999985694885,"18099_A03",4.33799993991852
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1491,0.689000010490417,0.419999986886978,0,"18099_A03",0.419999986886978
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1492,0.349000006914139,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1493,0.958999991416931,0.349000006914139,0,"18099_A03",0.349000006914139
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1494,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1495,0,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1496,0,2.56599998474121,0,"18099_A03",2.56599998474121
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1497,0.5,0.172999992966652,0,"18099_A03",0.172999992966652
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1498,0.0430000014603138,0,0,"18099_A03",0
"A03",18099,3529,"Germ Free","ZEBRABOX3",1,1499,0,0,0,"18099_A03",0
