"chemical.id","chemical.name","conc","Interval","Movement.mu","Movement.sd","Movement.n","Movement.peak","ks.stat","ks.pval","diff","delta","sig"
"3529","Germ Free",0,"B",1.81065054528986,4.25486934564834,207,2.85420399184783,0,1,0,0,0
"3529","Germ Free",0,"E",1.39800975120773,5.71854334723723,207,4.34310793478261,0,1,0,0,0
"3529","Germ Free",0,"R",0,0,184,0,0,1,0,0,0
"3529","Germ Free",1,"B",1.40192760669582,3.65226663675514,1458,1.75138236381173,0.0469076161507723,0.819977937239257,-0.408722938594039,-0.225732646013485,0
"3529","Germ Free",1,"E",1.36662187838649,5.36228821241131,1458,3.47342791280864,0.0231705135086778,0.999974919230715,-0.0313878728212411,-0.0224518268160329,0
"3529","Germ Free",1,"R",0.0741631792052469,1.07383143841756,1296,0.202948131944444,0.0177469135802469,0.999999999692214,0.0741631792052469,Inf,0
