"well","plate.id","chemical.id","chemical.name","vp_locationcode","conc","starttime","vd_inadist","vd_smldist","vd_lardist","plate_well","total"
"A01",18040,3529,"Germ Free","ZEBRABOX1",1,1558,0.185000002384186,0.708999991416931,0.061999998986721,"18040_A01",0.770999990403652
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1467,0.237000003457069,3.07599997520447,0,"18040_A02",3.07599997520447
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1468,0.25,2.57699990272522,0,"18040_A02",2.57699990272522
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1469,0.924000024795532,0.224999994039536,0,"18040_A02",0.224999994039536
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1470,0.441000014543533,0.180999994277954,1.59300005435944,"18040_A02",1.77400004863739
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1471,0.577000021934509,0,0,"18040_A02",0
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1472,0.40200001001358,0,0,"18040_A02",0
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1473,0.305000007152557,0,0,"18040_A02",0
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1474,0.171000003814697,0,0,"18040_A02",0
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1475,0.296999990940094,0,0,"18040_A02",0
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1476,0.690999984741211,0.432000011205673,0,"18040_A02",0.432000011205673
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1477,0.815999984741211,0.398999989032745,0,"18040_A02",0.398999989032745
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1478,1.08700001239777,0.224999994039536,0,"18040_A02",0.224999994039536
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1479,0.239999994635582,2.08100008964539,0.230000004172325,"18040_A02",2.31100009381772
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1480,1.13800001144409,0,0,"18040_A02",0
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1481,0.96399998664856,0.0370000004768372,0,"18040_A02",0.0370000004768372
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1482,0,0,0,"18040_A02",0
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1483,0.386999994516373,1.51300001144409,0,"18040_A02",1.51300001144409
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1484,0.259999990463257,2.82699990272522,0,"18040_A02",2.82699990272522
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1485,0.870000004768372,0.317999988794327,0.402999997138977,"18040_A02",0.720999985933304
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1486,0.820999979972839,0.43299999833107,0,"18040_A02",0.43299999833107
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1487,0.633000016212463,0.212999999523163,0,"18040_A02",0.212999999523163
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1488,0.300999999046326,1.08700001239777,0,"18040_A02",1.08700001239777
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1489,0.800999999046326,0.612999975681305,0,"18040_A02",0.612999975681305
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1490,1.15600001811981,0,0,"18040_A02",0
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1491,0.716000020503998,0,0,"18040_A02",0
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1492,0.716000020503998,0,0,"18040_A02",0
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1493,0.913999974727631,0,0,"18040_A02",0
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1494,0,0,0,"18040_A02",0
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1495,0.061999998986721,0.559000015258789,0,"18040_A02",0.559000015258789
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1496,0.800999999046326,0,0,"18040_A02",0
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1497,0.569999992847443,0.601000010967255,2.73300004005432,"18040_A02",3.33400005102158
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1498,0.966000020503998,0.0659999996423721,0,"18040_A02",0.0659999996423721
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1499,0.579999983310699,0,0,"18040_A02",0
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1500,0,0,0,"18040_A02",0
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1501,0,0.515999972820282,0,"18040_A02",0.515999972820282
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1502,0.493000000715256,0,0,"18040_A02",0
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1503,0.804000020027161,0.0949999988079071,0,"18040_A02",0.0949999988079071
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1504,0.976000010967255,0.762000024318695,0,"18040_A02",0.762000024318695
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1505,0.736000001430511,1.07700002193451,0,"18040_A02",1.07700002193451
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1506,0.449999988079071,1.39699995517731,0,"18040_A02",1.39699995517731
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1507,0.78600001335144,0.699000000953674,0,"18040_A02",0.699000000953674
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1508,0.921000003814697,0,0,"18040_A02",0
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1509,0.805000007152557,0,0,"18040_A02",0
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1510,0,0,0,"18040_A02",0
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1511,0,0,0,"18040_A02",0
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1512,0,0.790000021457672,0,"18040_A02",0.790000021457672
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1513,0.680000007152557,0.0869999974966049,0,"18040_A02",0.0869999974966049
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1514,1.16799998283386,0.207000002264977,0,"18040_A02",0.207000002264977
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1515,0.310999989509583,1.83599996566772,0,"18040_A02",1.83599996566772
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1516,0.894999980926514,1.65199995040894,0,"18040_A02",1.65199995040894
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1517,0.531000018119812,2.27500009536743,0,"18040_A02",2.27500009536743
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1518,0,0,0,"18040_A02",0
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1519,0.579999983310699,0.73199999332428,0,"18040_A02",0.73199999332428
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1520,0.769999980926514,0,0,"18040_A02",0
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1521,0.763000011444092,0.24600000679493,0,"18040_A02",0.24600000679493
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1522,0.945999979972839,0,0,"18040_A02",0
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1523,0.837000012397766,0.917999982833862,0,"18040_A02",0.917999982833862
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1524,0.379999995231628,2.12400007247925,0,"18040_A02",2.12400007247925
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1525,0.675000011920929,0,0,"18040_A02",0
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1526,0.903999984264374,0,0,"18040_A02",0
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1527,0.676999986171722,0,0,"18040_A02",0
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1528,0.630999982357025,0,0,"18040_A02",0
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1529,0.727999985218048,0,0,"18040_A02",0
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1530,0,0,0,"18040_A02",0
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1531,0.123000003397465,0.547999978065491,0,"18040_A02",0.547999978065491
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1532,1.12600004673004,0,0,"18040_A02",0
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1533,1.46300005912781,0,0,"18040_A02",0
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1534,1.22099995613098,0,0,"18040_A02",0
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1535,1.0900000333786,0,0,"18040_A02",0
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1536,0,0,0,"18040_A02",0
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1537,0.261000007390976,0.802999973297119,2.06399989128113,"18040_A02",2.86699986457825
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1538,1.01400005817413,0.634999990463257,0,"18040_A02",0.634999990463257
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1539,0.78600001335144,0,0,"18040_A02",0
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1540,1.15900003910065,0.268999993801117,0,"18040_A02",0.268999993801117
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1541,0.569999992847443,1.85399997234344,0.628000020980835,"18040_A02",2.48199999332427
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1542,0,0,0,"18040_A02",0
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1543,0,5.8600001335144,4.68699979782104,"18040_A02",10.5469999313354
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1544,0.959999978542328,0.273999989032745,0,"18040_A02",0.273999989032745
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1545,1.25300002098083,0.046000000089407,0,"18040_A02",0.046000000089407
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1546,0.975000023841858,0.194000005722046,0,"18040_A02",0.194000005722046
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1547,0.899999976158142,0.232999995350838,0,"18040_A02",0.232999995350838
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1548,0,0,0,"18040_A02",0
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1549,0,0,0,"18040_A02",0
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1550,0,0,0,"18040_A02",0
"A02",18040,3529,"Germ Free","ZEBRABOX1",1,1551,0.273999989032745,2.33599996566772,0,"18040_A02",2.33599996566772
