"chemical.id","chemical.name","conc","Interval","Movement.mu","Movement.sd","Movement.n","Movement.peak","ks.stat","ks.pval","diff","delta","sig"
"3530","Non Germ Free",0,"B",2.32372673158213,5.11460796004819,207,3.37503829347826,0,1,0,0,0
"3530","Non Germ Free",0,"E",2.35276621708937,6.36886943705132,207,5.61594429076087,0,1,0,0,0
"3530","Non Germ Free",0,"R",0.0117942377717391,0.139036845324612,184,0.0811443586956522,0,1,0,0,0
"3530","Non Germ Free",1,"B",2.49199119274029,4.80817560925285,1467,3.10875651993865,0.0764351975341572,0.239734323337326,0.168264461158161,0.0724114668352576,0
"3530","Non Germ Free",1,"E",1.59034048721881,5.74888094864267,1467,3.7125364428681,0.0671290121810261,0.387051761331457,-0.762425729870558,-0.324055031193776,0
"3530","Non Germ Free",1,"R",0.0523396293615798,0.884537827914682,1304,0.15483876993865,0.00550146705788215,1,0.0405453915898406,3.43772886171532,0
