"chemical.id","conc","plate","well","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91"
3529,0,18032,"H01",0,0,0,3.67799997329712,2.15700000524521,0.568000018596649,0,0,0,0,0,0,0,2.70700001716614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09899997711182,1.16799998283386,0,0,0.523000001907349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,0,18032,"H02",0,0,0,0,0,0,0,0,0,0,0,0,1.19799995422363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.93299996852875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,0,18032,"H03",0,0,0,1.22800004482269,0,0,0,0,0,0,0.529999971389771,0,1.17599999904633,0.0869999974966049,0,1.54500004649162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73599994182587,0,0.0820000022649765,0,0,0.732999980449677,0.214000001549721,0.287999987602234,1.52199998497963,1.86400002241135,0,0,0.824999988079071,0,0,0,0,0,0.30799999833107,0.155000001192093,0,0.272000014781952,0.444000005722046,1.1360000371933,0.0710000023245811,0.400999993085861,0,4.19199991226196,0,0,0,0.465000003576279,0.485000014305115,0.961000025272369,0,0.10700000077486,0,0.270000010728836,0.238999992609024,0,0,0,0,0.669000029563904,0.0869999974966049,0,0,0,0,0,0,0,0,0,1.71899998188019,0.162000000476837,0.435999989509583,0.0790000036358833,0,0,0,0
3529,0,18032,"H04",0,0,0,1.42700004577637,0,0,0,0,0,0.587999999523163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,0,18032,"H05",0.479000002145767,0.0149999996647239,1.3280000090599,5.10700018703938,0,0.17399999499321,0,0,0,0,0,4.95900011062622,0.627000004053116,0.444999992847443,0.118000000715256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.36500000953674,0.0669999998062849,0,0,0,0,0,0,0,2.96900010108948,0.626999974250793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,0,18032,"H06",0,0,0,0.842000007629395,0,0,0,0,0,0,0,0,0.638999998569489,0,0,0,0,0,0,0,0,0.474999994039536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.361999988555908,0,0,0,0,0,0,0,0,0.526000022888184,0,0,0,0,0,0,0,0,0,0.61599999666214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,0,18032,"H07",0,0,0,0,0,0,0,0,1.86800003051758,0,0.595000028610229,4.83399987220764,3.27399993687869,0,0,0,0,0,0.703000009059906,0,2.72399997711182,0,0,0,0,0,0,0,0,0,0,0.939000010490417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.80000019073486,0.116999998688698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.676999986171722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.779999971389771,0,0,0,0,0,0,0
3529,0,18032,"H08",0,0,0,0,3.70300006866455,0,0,0,0,0,0,0,0.791000008583069,0,0.17399999499321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.11800003051758,0.175999999046326
3529,0,18032,"H09",0,0,0,0.814000010490417,0,0,0.600000023841858,0.568000018596649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.735000014305115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,0,18032,"H10",0.783999979496002,0.657000005245209,0.319000005722046,6.8659999370575,1.14000003039837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
