chemical.id,bottle.id,conc,plate.id,well,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50
3530,C125605,1,18101,A04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18101,A05,0,0,0,0,0,0,0,0,0.0651040625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434028125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18101,A06,7.2916771875,0,0,0,0,0,6.3802075,0,0,0,2.864581875,0,0,3.580732625,7.3784816875,0,0,0,0,0,8.029501875,0,0,0,0,0,6.2282978125,0,6.141495125,0,0,9.852431875,0,0,6.6406253125,0.6076403125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18101,A07,0,0,0,0,0,0,11.2847175,11.6753353125,0,0,0,0,0,0,0,0,11.5451284375,0,0,0,3.75434375,8.159730625,0,0,0,4.83941875,12.152805,8.0078259375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18101,A08,0,0,0,0,0,14.735239375,0,0,0,0,7.8993059375,0,0,0,0,0,0,0,0,2.669270125,0,0,0,6.7925324375,0,0,0,0,0,0,0.1736111875,0,0.1736109375,0.0434028125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18101,A09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18101,A10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18101,A11,6.0981,1.7361115625,0,0,0,0,0,0,8.376726375,0.17361125,0,0,7.009548125,0,0,0,0,0,0,0,0,0,4.296876375,0.5425348125,0,0,0,0,0,0,0.2604165625,5.3385415625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18101,A12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18101,B01,0,0,0,0,0,0,0,0,0,0,5.01303125,15.3211943125,0.021701375,0,0,13.259537,0,0,0,0,0,15.364588125,0,0,0,0,0,0,0,0,0,16.97050625,47.157121875,33.5720416875,3.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18101,B02,0,2.1701375,6.70573,0,0,0,0,0,0,4.448784375,3.4722225,0,0,0,0,0,0,0,7.313365625,0.3906246875,0,4.166665625,0.499132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18101,B03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18101,B04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18101,B05,0,0,0,0,0,0,0.325521875,1.6276045,0,0,0,0,0,0,2.40885325,1.47569375,0,0,0,1.3888890625,0.2387153125,0,0,0,0,4.2534684375,0,0,0,0,0.3689234375,1.4539946875,3.62413125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18101,B06,0,0,0,10.56856075,0,2.625868375,0,0,14.4531159375,16.514759375,7.4218734375,5.013025,0.325520625,5.96788375,4.6657984375,1.8663234375,5.20832875,0.4991309375,12.71702125,0,0,4.0364590625,0,0,0,0,9.87414,0.8463548125,0,0,0,11.3498110625,0,0,11.02432375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18101,B07,0,0,0,5.967884375,0.021701375,0,0,0,0,0,0,0,0,6.054688875,2.018228125,8.9409816875,0,0,0,0,0,12.738705625,0,0,0,10.6770684375,1.88802125,0,0,12.174484375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18101,B08,0,0,0,0,0,0,4.88281375,0,0,0,2.5173625,1.627605,3.949653125,0.43402875,0,0,5.0998259375,0.3472223125,0,0,0,4.4270826875,0,0,0,0,0,0,0,0.325521875,5.3602434375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18101,B09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18101,B10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18101,B11,0.282118125,0,0,10.2647671875,0.564235,0,0,0,0,0,9.939244375,0,0,0,3.515624375,6.770825,5.5555545,0,0,0,1.236978125,11.197903375,0,0,0,0,0,9.505210125,0,0.0434028125,0,0,0,0,24.21876075,1.67100875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18101,B12,0,0,10.460069375,9.3315984375,0,6.5538116875,0.108506875,0,0,0,0,0,0,5.555560625,0,0,0,0,5.64236075,0.1519098125,0,4.7960095,0,0,0,6.7057303125,0,3.016495625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18101,C01,0,0,0.0434028125,16.145834375,0,0,6.206584375,1.453994375,0,0,0,0,0,0,0,14.040796875,0,0,0,0,0,14.0624960625,0,0,0,0,0,0,15.342859375,0,0,0,4.318575,13.780380125,5.5338471875,13.628468125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18101,C02,7.1180559375,0,0.021701375,0,0,0,0,18.033857625,0,0,0,0,0,0,0,0,0,0,0,0,20.6163165625,0,0,0,0,0,18.663175,0,0,0,0,0,0,0,0,0,18.467879375,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18101,C03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18101,C04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18101,C05,0,0,0.4557290625,0,0.04340275,0,0.3472225,0,0.1519098125,2.5607621875,0,0,0,0,5.1866321875,0.5642359375,2.77777625,0.6510429375,3.949655625,5.078126875,0,0,4.6006961875,0,1.323784375,0,0.88975625,1.6493059375,7.465278875,0,0,0,0,2.60416625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,C125605,1,18101,C06,0,15.7334866875,0,0,0,0,6.640623875,0,15.9071204375,0,5.3168425,0,0.021701375,0,0,0,0,0,0,3.4505209375,1.21527875,0,15.5598884375,0,0,0,0,16.427946875,0,0,0,0,4.513890625,17.7517598125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
