"chemical.id","conc","date","plate","well","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91"
3530,1,20190502,18101,"D05",0,0,0,0,3.82699990272522,1.57000005245209,0,0.628000020980835,0.61599999666214,0,0,0.787999987602234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6470000743866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,20190502,18101,"D06",0,0,0,3.27200008183717,0,0,0,0.620999991893768,0,0.39300000667572,0,0,0,0.541000008583069,0.17399999499321,0,0,0,0,0,0,3.44799995422363,0,0,0,0,0,0,0,1.7940000295639,0.196999996900558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,20190502,18101,"D07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.32999992370605,0.158000007271767,0,0,0,0,0,0,0,0,1.13499999046326,0.123000003397465,0,0,0,0.34799998998642,0,0,2.53800010681152,1.19199998676777,0,0,0,0,0,0,0,1.09399998188019,0,0,0,0,0,0,0,0,0,2.58100008964539,0,0,0,0,0,0,0,0,0,0,0,0,0.372000008821487,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,20190502,18101,"D08",2.58899998664856,0,0,4.81699991226196,0,0,0,0,2.80699992179871,1.34500002861023,0.995000004768372,0.550999999046326,0,0,0,0,0,0,0,3.57100009918213,0,9.39400005340576,0.702000021934509,0,0,0,1.97399997711182,0,0,0,0,0,2.83500003814697,0,0,0,0,1.65799999237061,0.284000009298325,4.27500009536743,0.924000024795532,0.123000003397465,0,0,0,0,3.52600002288818,0,4.57200002670288,0.444000005722046,1.00499999523163,0,0,3.48300004005432,1.01499998569489,0.061999998986721,1.70299994945526,3.75799989700317,0,0,0,0,0,0,0,4.03499984741211,5.75400018692017,0.185000002384186,0.409999996423721,0,0,0,0.739000022411346,0.522000014781952,0,0,4.43400001525879,0.358999997377396,0.522000014781952,0,0,0,0,0,4.09299993515015,3.06200003623962,0.435000002384186,0,0,0,0,0
3530,1,20190502,18101,"D09",0,0,0,0,0,0,0,0,0,0,0,2.27900004386902,0.870999991893768,0.0869999974966049,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08299994468689,0,1.48800003528595,0.468000002205372,0.363000005483627,0.620000004768372,0,0,0,0,0,1.69900000095367,1.19000005722046,0,0,0,0,0,0.483999997377396,0,0.365000009536743,0,0,0,0,0,0,0,0,0,0,0,2.34299993515015,2.16499996185302,0.857000026851893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,20190502,18101,"D10",0,0,0,4.3170000910759,2.67000006884337,3.28799998760224,4.19599986076355,6.2350001335144,5.45300006866455,5.21500001847744,9.43800023198128,5.21200016140938,9.18699979782104,0.627999976277351,3.47100007534027,2.39400005340576,1.90400004386902,1.79499995708466,0.185000002384186,0,0.254000008106232,3.85900002717972,7.6230000257492,5.93299984931946,4.99800008535385,11.8670001626015,2.9200000166893,11.1210003346205,14.6299997121096,8.47699975967408,3.19500005245209,0,0,0,0,0,0,0,0,0,2.32200002670288,2.32600006461144,0.522000014781952,1.49399995803833,1.67599999904633,0,0,2.1800000667572,2.86599993705749,4.71199989318847,9.64200031757355,3.49699997901917,6.60499978065491,3.87800014019012,0.749000012874603,2.67600011825562,0.241999998688698,4.12700003385544,8.1230001449585,6.2039999961853,6.9879998266697,7.25899976491928,8.96599996089935,12.316999733448,9.03700029850006,3.70500004291534,7.30999982357025,6.61100023984909,2.77999997138977,0.423000007867813,0,0,0.123000003397465,0.730000019073486,0,1.35199999809265,2.03600001335144,3.23000001907349,3.06699991226196,1.51699995994568,1.93799996376038,0,0,1.31599998474121,2.33100008964539,0.825999975204468,2.09399992227554,1.94799995422363,0.449999988079071,0,0,0
3530,1,20190502,18101,"D11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,20190502,18101,"D12",0,0,0,0,5.24700021743774,0,0.554000020027161,0.061999998986721,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751999974250793,0.749000012874603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.42600011825562,0.123000003397465,0,0.17399999499321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.962000012397766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,20190502,18101,"E01",0,0,0,1.57299995422363,0,0,0,0,1.85099995136261,0,0,0,0,0.566999971866608,0,0,0,0,0,0,0,5.22900009155273,1.27400004863739,2.35199999809265,3.2830001115799,3.01800000667572,1.25800001621246,0,0,0,5.06400012969971,0,0,0,0,0,0,0,0,4.30199992656708,1.51900005340576,1.46000003814697,1.66599997133016,0.674000024795532,1.77300000190735,0,0,0,1.50999999046326,0,0,0,0,0,0,0,0,2.85400004684925,0.165000006556511,0,0.061999998986721,0,0,0,0,0,0.575999975204468,0,0,0,0,0,0,0,0,0.876999974250793,0,0,0,0,1.75199997425079,0,0,0,0,0,0.444000005722046,0,0,0,0.275000005960464,0
3530,1,20190502,18101,"E02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
