"chemical.id","bottle.id","chemical.name","conc","plate","MO24","DP24","SM24","NC24","MORT","YSE_","AXIS","EYE_","SNOU","JAW_","OTIC","PE__","BRAI","SOMI","PFIN","CFIN","PIG_","CIRC","TRUN","SWIM","NC__","TR__","any.except.MORT","any.effect"
"C125605","C125605","Non Germ Free",0,18101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C125605","C125605","Non Germ Free",1,18101,1.2,0,0,0,1.2,1.22,1.22,0,0,0,0,0,0,0,0,1.22,0,0,1.22,0,0,0,1.22,2.41
"C125605","C125605","Non Germ Free",0,18102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C125605","C125605","Non Germ Free",1,18102,2.41,0,0,0,2.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41
