"chemical.id","conc","date","plate","well","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113","t114","t115","t116","t117","t118","t119","t120","t121","t122","t123","t124","t125","t126","t127","t128","t129","t130","t131","t132","t133","t134","t135","t136","t137","t138","t139","t140","t141","t142","t143","t144","t145","t146","t147","t148","t149","t150","t151","t152","t153","t154","t155","t156","t157","t158","t159","t160","t161","t162","t163","t164","t165","t166","t167","t168","t169","t170","t171","t172","t173","t174","t175","t176","t177","t178","t179","t180","t181","t182","t183","t184","t185","t186","t187","t188","t189","t190","t191","t192","t193","t194","t195","t196","t197","t198","t199","t200","t201","t202","t203","t204","t205","t206","t207","t208","t209","t210","t211","t212","t213","t214","t215","t216","t217","t218","t219","t220","t221","t222","t223","t224","t225","t226","t227","t228","t229","t230","t231","t232","t233","t234","t235","t236","t237","t238","t239","t240","t241","t242","t243","t244"
3529,1,20190410,18040,"B09",0,4.90400004386902,5.42199993133545,3.95399987697601,10.478000164032,3.2389999628067,0.591000020503998,0,26.2180004119873,14.2259998321533,1.47199996560812,0.750999987125397,0,0,0,0,1.26300001144409,1.16199994087219,0,0,0,0,0,0,0,0,0,0,6.49699997901917,12.5199999809265,0,10.4939999580383,0,0,7.60699987411499,5.46300005912781,0,5.63999986648559,4.18199998140335,0,0,3.57299992442131,2.37999997287989,2.27699995040894,0,6.05799984931946,12.2009997367859,5.10899978876114,0,0,4.23799991607666,18.5859997272492,0,0,4.6840001642704,0,3.3529999256134,10.4129998683929,0.412999987602234,0,1.01999998092651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.80300009250641,10.6199998855591,9.09000015258789,1.22599995136261,0,0.662999987602234,0,0,10.2310001850128,8.01200008392334,17.481999874115,2.39100003242493,3.12199997901917,14.0500001907349,20.9809999465942,2.76700008288026,0,0,0.830999970436096,3.71800005435943,19.8839998245239,10.8250002861023,16.2330002784729,11.2410001754761,14.6820001602173,9.71199989318848,5.63000017404556,0,0,0,0,0,0,0,2.47399997711182,3.17800009250641,15.4710006713868,13.3589994907379,8.60600018501282,0,0,0,0,0.763000011444092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.21399974823,22.6699993610382,20.1939997673034,20.0700001716614,14.753999710083,20.4309997558593,16.9119999408722,21.8949995040893,17.8780002593994,11.5260000228882,16.7470002174378,17.9800002574921,22.2649996280671,16.9299998283386,14.5679998397827,17.8500003814698,17.6989994049072,21.5229997634888,19.5209999084473,21.8449997901917,21.6809997558594,17.005000114441,19.2659997940064,19.9739999771118,15.9589996337891,21.5789999961853,17.098000049591,18.2110004425049,22.0100002288818,18.5240006446839,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8840000629425,17.2499995231628,18.2199997901917,18.6219997406006,21.5849995613098,0,0,4.22300004959106,15.0220005512238,16.4700002670288,21.0200004577637,12.1020002365112,18.7790002822876,8.87700009346009,12.9320001602173,13.0010004043579,19.6040000915527,13.8159999847412,20.1579999923706,12.3839998245239,13.2269997596741,8.44300007820129,4.38699996471405,18.3799996376038,17.6929998397827,10.9670004844665,17.4420003890991,19.4849996566772,17.6059999465942,23.2250003814698,10.694000005722,0,0,0
3529,1,20190410,18040,"B10",0,0.38400000333786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.28099995851516,3.59599992632866,1.35199999809265,0.814999997615814,10.1389999389648,4.31200003623962,0,0,0.545000016689301,1.36699998378754,6.5259997844696,4.11500011384487,0,0,0,0,0,0,0,0,0,0,0,0,0.331999987363815,0.287000000476837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.32099986076355,1.23000001907349,0,0,1.39800004661083,1.7770000398159,5.47699999809265,2.25799995660782,2.52500003576278,0.726999998092651,1.79699996113777,3.52700003981591,6.13300013542176,2.63499999046325,16.2869997024536,9.15200042724609,17.132000207901,19.8399994373322,29.4490008354187,18.2900004386902,13.7449998855591,0,5.82099997997284,13.1420001983643,16.3000004291534,15.1250002384186,14.6639995574951,14.6560001373291,12.3800003528595,24.2779996395111,14.9769997596741,8.15499997138977,0,0,0,0,3.87699997425079,6.64199984073639,0,0,1.79899999499321,17.648000240326,6.34399986267089,5.5789999961853,2.15500003099442,8.31000018119812,9.95700025558472,5.9079999923706,0,5.14199995994568,6.53699994087219,11.8689999580383,12.223999619484,8.00900018215179,9.69300007820129,11.6110000610351,9.06299996376037,13.3369996547699,13.4079999923706,17.916999578476,21.5430002808571,20.2639999389649,20.5379996299744,21.5499992370605,19.588000535965,16.4590003490448,19.1149995326996,20.3640005588531,16.3800001144409,11.9740000963212,21.8310005664826,23.0429999828339,19.923999786377,7.87100005149841,16.7289997339248,14.4169998168945,15.315000295639,19.8560004234314,12.0829997062683,19.5389995574952,10.3319997787476,19.1710002422333,11.8070001602173,13.7540004253388,12.9699995517731,5.27699995040894,12.4259998798371,17.1489996910095,14.6100001335144,15.1349997520447,15.8279995918273,2.38199996948242,16.4700002670289,4,0,0,3.55900001525879,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01900005340576,5.00999999046326,3.32600009441376,4.06399989128113,13.8980002403259,3.46100008487702,8.89999985694885,4.64399993419647,4.77999997138977,3.22000008821487,14.9939999580383,8.74200010299682,12.9130001068115,8.59800004959106,10.5029997825622,13.775999724865,11.933000087738,9.36599981784821,23.1449999809265,14.6630003452301,9.64500021934509,9.13299989700317,15.304000377655,19.0659999847412,20.9549994468689,16.9819993972778,16.3419995307923,12.8550000190735,7.32100009918213,9.42500019073486,13.6159996986389,8.84499979019165,15.657999753952,19.4060001373291,12.2809996604919,17.1180000305175,17.8329997062683,16.0620005130768,11.3229999542236,17.3329997062683,10.7140002250671,11.3579998016357,0,4.81799983978271,1.56400001049042
3529,1,20190410,18040,"B11",0,0.686999976634979,0,1.35699999332428,0,0,0,0,0.529999971389771,0.652999997138977,0.368999987840652,0,0,0,0,0,1.39800000190735,0,0,0,0,0,0,0.695999979972839,0.720000028610229,0.340999990701675,1.08500003814697,1.28199994564056,0,0,22.5029997825623,26.0589990615844,1.59700000286102,5.64900016784668,8.21399998664856,17.1689996719361,25.3110007047653,24.0230004787445,28.8430008888244,23.8670003414154,22.0449995994568,19.6949996948242,25.309000492096,17.2549996376038,15.9650001525879,17.8110003471374,17.2290000915527,21.9949998855591,20.6300001144409,23.5949997901916,18.3730001449585,11.8689999580383,16.6250004768372,21.6010003089904,23.4869995117188,22.561999797821,32.0419998168946,16.521999835968,20.2290000915527,23.4110007286072,6.43400022387505,0,0,0,0.458000004291534,0.517000019550323,0,0,0,0,0,0,0,1.14800000190735,0,0,0.59799998998642,0,0,0,0,0,2.64700001478196,0,0,0,0,0,0,0,0,30.8770008087158,0.629999995231628,0.554000020027161,0,11.3489999771118,28.6579992771149,26.7079997062683,25.8460011482239,25.4880003929139,18.9040002822876,22.1120004653931,22.1039991378784,25.0109992027283,26.0119996070862,23.746000289917,21.2649993896485,23.7650008201599,26.7340002059937,19.4700002670289,21.8009996414184,28.9620008468628,23.153000831604,21.4330000877381,24.4060006141663,26.4240007400513,26.7979993820191,7.88600003719329,0,0,2.24399995803833,0.412999987602234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61599999666214,0.493000000715256,2.64299988746643,0.370000004768372,0,0,0,1.14600002765656,0,0,0,0,0,26.7789993286133,23.1360006332398,14.3290001153946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0820002555847,20.3230004310608,16.6750001907348,28.2009992599487,4.30800008773804,0,0,0,4.65600001811981,0,0,0,0,0,0.975000023841858,3.97599995136261,0,0,0,5.16199994087219,0,0,0,0,0,0,0,0,0,21.4189996719361,15.4730000495911,0.517000019550323,0,0,0
3529,1,20190410,18040,"B12",0.685999989509583,0.393999993801117,0,0.700999975204468,0.800000011920929,0.717999994754791,0.495999991893768,0.368999987840652,6.33099985122681,0,0.915000021457672,2.60999989509583,4.24699988961219,0,0,0,0.875999987125397,0,0,0,0.896000027656555,3.04800009727478,3.61600002646446,0.924000024795532,0,0.810999989509583,1.73199999332428,0.123000003397465,0,1.47500002384186,6.43700003623962,7.90499973297119,0,0,0,0,0,5.0379998087883,0,0,1.86300004273653,0,0,0,0,0,0,0,0,0,2.49000000953674,4.27399986982346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.6969995498658,11.8170003890991,12.6069996356964,21.2960000038148,23.6229991912842,29.0450000762939,24.6480002403259,10.8629997968674,18.8999996185302,14.6440000534058,22.5360002517701,24.163999080658,19.9090003967286,22.3409996032714,22.1099991798401,17.8879995346069,16.9040002822876,24.4119997024536,15.5490002632141,23,18.3310003280639,19.4820003509521,26.7019996643066,11.5570001602173,17.5760002136231,21.448000907898,22.2849998474121,25.5740008354187,18.0980005264282,19.8389997482299,20.7219996452331,13.0740003585815,0.30799999833107,0.569000005722046,0.513000011444092,0,0,0.707000017166138,0.879999995231628,0,1.66299998760223,0,0,4.16999983787536,3.69899988174438,1.48599994182587,1.74600005149841,0.782999992370605,0,0.505999982357025,0.83899998664856,0,6.19999980926514,0,0,0,0,0,1.09700000286102,0.876999974250793,11.3629999160767,22.967999458313,16.82000041008,18.7959995269775,15.8509998321533,23.5650005340576,23.4850006103516,23.3240003585815,27.2290010452271,5.28000015020371,22.657000541687,24.5739994049072,17.8400001525879,19.4520001411438,22.6859998703003,24.0050001144409,3.90300011634827,0,11.514999628067,20.0520000457763,26.6409988403321,18.7220001220703,20.0020003318787,25.4589996337891,20.0820002555847,22.7499995231629,20.4030003547669,18.9099998474121,19.4379997253418,25.3219995498657,22.1579999923706,14.0929999351502,0,0.697000026702881,0,0,0,6.76399993896484,0.368999987840652,0,0,0,1.14800000190735,0.358999997377396,0,0.508000016212463,0.662999987602234,0,0,0,0.994000017642975,0,0,0,0,0,0,0,0.508000016212463,1.70299994945526,20.1860003471374,19.7180004119873,19.8280000686645,24.1669998168945,22.4149997234345,10.1040000915527,15.4369993209839,16.1529998779297,20.1060004234314,14.7249999046326,20.3639993667603,23.2100005149841,20.8639998435975,17.8820004463196,21.5450000762939,16.6269993782044,21.9829998016358,22.4959993362427,19.0069999694825,20.9930000305176,21.1349997520446,19.6960000991822,20.8019999265671,21.3730006217957,22.2060003280639,20.9870004653931,19.6459999084473,24.8850002288818,23.293999671936,20.2849998474122,19.8380002975464,3.07599997520447,1.43700003623962,0.409999996423721,0.125
3529,1,20190410,18040,"C01",9.51100009679794,0,0,8.72900009155273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.53799995779992,3.78799998760224,17.5260004997254,8.61100006103515,21.6019997000694,10.0769996643066,8.81900024414063,9.05599999427796,25.0489997863769,15.320999622345,18.9920008182525,14.8949999809265,9.89000034332275,11.0410001277924,10.435999751091,19.8299994468689,7.28500008583068,7.08299994468689,6.87899994850159,10.9089999198914,18.067000746727,11.7199997901917,6.65699982643128,14.8960001468658,9.50799989700318,12.1829996109008,6.24799990653992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23600015044212,0,0,0,0,7.19000005722045,4.4079999923706,5.81100010871887,2.34499996900559,9.55099987983704,14.4370002746582,14.3810000419617,12.0209999084473,16.2400002479553,12.7960000038147,9.43799996376037,16.6040000915527,11.6890001296997,7.3309998512268,10.8029999732971,3.81399995088578,2.11999988555908,4.45800012350083,2.30799996852875,11.8189997673035,15.5909998416901,6.64499998092651,7.15899991989135,7.15799999237061,6.32999992370605,11.5910000801086,5.87599992752075,0,0,0,0,0,0,0,0,0.794000029563904,0,0,0,0,0,0,5.77299976348877,0,0,0,1.51400005817413,0,0,0,0.732999980449677,0,1.04200005531311,2.59999987483024,3.40700006484985,15.5700000524521,0.657999992370605,5.67600011825561,5.91699981689453,6.11700004339218,5.33900010585785,6.41499996185303,5.08799993991851,12.1330003738403,7.89100027084351,4.41799982637167,0,0,0,0,0,0,0.816999971866608,0,0,0,6.34099984169006,2.874999884516,3.38699996471405,3.08500003814697,8.17699980735779,9.58900022506714,8.83599972724914,17.8749995231628,12.7430000305176,9.34999990463256,7.09699976444244,0,0,0,0,0,0,0,1.37800002098083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.69099974632263,0,0,0,0,0,7.44400000572205,3.39499998092651,2.65299999713898,0,3.53600007295608,1.51799994707108,4.09500005841255,2.85000007599593,0,1.53900003433228,2.18799996376038,10.4720001220703,0,3.11999996751547,7.45599991083145,17.0999994277954,7.97099992632866,4.26900005340576,1.93399995565415,9.9229998588562,0,10.9410002231598,15.1940002441406,15.0639996528625,15.0090003013611,5.13800001144409,0,0,0
3529,1,20190410,18040,"C02",0.104999996721745,1.85899996757507,1.91899996995926,1.35899996757507,0.128000006079674,4.41800010204315,4.25899994373322,7.8360002040863,4.9980000257492,0.358999997377396,0,0,0,0,1.90799999237061,4.48199999332428,0,0,0,9.99700021743774,18.9849996566773,23.7569997310638,15.6929998397827,0.700999975204468,2.82999992370605,4.28699994087219,6.70999988913536,3.22899994999171,0.740000009536743,8.44799995422363,36.8479995727539,14.6510000228882,22.8010005950928,17.6339993476868,12.7840003967285,20.1389999389648,27.1270003318786,17.8580002784729,26.7019996643067,19.8399996757508,30.2900002002716,21.4959993362427,21.7510004043579,19.1020002365112,22.3489999771118,13.1570000648498,25.3210005760193,23.8389997482299,18.5789995193482,18.2489995956421,11.7170000076294,2.23399996757507,15.2799997329712,19.3610000610352,14.6629996299744,12.9140000343323,19.4800000190735,13.0390000343323,16.1299998760223,17.9610004425048,11.5060000419617,1.32400000095367,0.377999991178513,0,0.726000010967255,1.0809999704361,0.839999973773956,3.51300000399351,2.25699999928475,2.8289999961853,1.76399999856949,3.33100008964538,0,0,0,1.34200000762939,1.47599995136261,2.85500004887581,15.3579998016357,13.969000339508,17.507999420166,13.0729999542236,6.96300029754638,2.37199997901917,0.792999982833862,3.8529999256134,0.456000000238419,0,1.87899994850159,2.64499998092651,15.4930001497268,21.5620002746582,22.3200006484985,19.2170000076294,16.581000328064,23.0619993209839,22.5780000686645,23.4649991989135,23.6940002441406,18.3140001296997,18.1529998779297,19.6860003471374,28.4010009765625,14.9700002670288,23.9419999122619,20.8459994792938,20.7490000724792,20.4300003051757,20.2369999885559,22.5060000419617,22.7289991378784,16.5069999694825,19.0229997634888,25.2739999294281,25.0759992599487,25.2489995956421,17.3869996070862,24.0529999732971,20.2749996185303,24.3579993247986,11.7329995632172,0,0,0.430999994277954,0.532000005245209,0,0,4.07800006866455,0.646000027656555,2.24199995398521,22.4070000648498,2.33999991416931,4.32699976488948,1.8639999628067,0.384999990463257,0.830999970436096,0.307000011205673,2.46400000154972,3.51799988746643,1.41199994087219,2.22199988365173,1.83899998664856,1.98599994182587,3.49900005757809,3.66000008583069,1.49699997901917,7.5479998588562,15.9079999923706,28.3619995117187,3.25999999046326,0,0,0,0,4.67300009727478,19.3529996871949,25.2190001010895,18.9629998207092,28.2129998207092,18.1070003509521,17.1130003929138,16.1629996299744,25.9230003356934,19.9010000228882,20.3990001678467,19.6149997711181,18.9580006599426,18.8000001907349,19.2990005016327,19.3400001525879,24.3140006065369,20.1440000534058,26.4540004730224,23.599000453949,22.1770005226136,24.8560004234314,19.6680002212525,20.0949997901916,24.5989999771119,32.5910000801086,14.9530005455017,0.579999983310699,0.453999996185303,0,1.32000005245209,4.09300005435944,3.90499988198281,0.17399999499321,1.45799994468689,3.31599998474121,0.620999991893768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.34500002861023,18.3120002746582,15.4630002975464,22.1729998588562,21.8309993743896,5.26500010490418,0,0,3.84299993515015,11.1099998950958,22.2090001106262,9.67199993133544,19.1569995880127,18.0489997863769,11.9619998931885,17.0570001602173,19.8949999809265,16.0079998970031,17.6940002441407,24.2740006446839,18.7689995765686,18.9210000038147,17.695999622345,10.9590001106262,12.9450001716614,3.43900001049042,0,0,0,0
3529,1,20190410,18040,"C03",7.8270001411438,0.939000010490417,0,0,0,0,0,0,0,0,0,4.50100004673005,3.18000009655952,0,0,0,0,0,0,0,0,0,0,0,0,1.18900001049042,0.493000000715256,0,1.34800004959106,0,2.67900004982948,0,4.2820001244545,6.253999710083,4.51399993896485,11.5979995727539,21.5750005245209,21.8160004615784,19.1030008792877,12.6350002288818,16.1189994812012,22.0739998817444,18.6009998321533,15.8539998531342,20.0250008106231,20.1419999599457,26.8270003795623,6.98700022697448,14.5859997272491,21.4970002174378,16.7039999961853,16.273000240326,20.456000328064,17.8570003509522,14.0820002555847,19.6329998970032,20.6099996566772,20.7669997215271,16.2890000343323,18.4230003356934,13.4070000648498,6.76900005340576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.874000012874603,2.00700002908707,3.73100006580353,0,0,0,0,0,0,0,2.50299995392561,7.10500001907348,6.04599976539612,15.5529999732972,11.8920001983643,14.8980002403259,11.0970001220703,13.2379999160766,8.76799988746643,18.3289999961853,16.8509998321533,13.7380001544952,18.5130004882812,6.84099984169006,0,0,11.820999622345,11.1490004062652,20.8749995231628,13.9639999866486,17.0080003738404,11.1719999313354,11.2639999389648,19.331000328064,0,0,0,0,0,0,0,0,0,0,0.693000018596649,0,0,0,0,0,0,1.58100003004074,4.59200000762939,0,0,0,0,0,0.149000003933907,4.67600011825562,8.79400014877319,7.95599997043609,11.8829998970032,8.09200018644333,10.6409997940063,13.2990002632141,17.1540002822876,15.3819999694824,12.8889999389648,15.2760004997253,18.9360008239746,20.6100006103516,20.7369995117187,18.8560004234314,13.3539996147156,17.5720005035401,16.7410001754761,16.4939999580383,17.6919994354248,12.0610003471375,19.5080003738403,13.9519996643066,15.4990005493164,19.0419998168945,18.7089998722076,12.9700002670288,16.2039997577667,15.46399974823,20.3119997978211,11.335000038147,10.7140002250671,18.3080005645752,23.2299995422364,13.2409996986389,6.60300016403198,0,0,0,0,0,0.999000012874603,0,0,0,0,0,1.03199994564056,0,0,0,3.6690000295639,8.15399992465972,0,0,2.08500003814697,0,0,0,3.43699991703034,3.64799988269806,0.563000023365021,3.00699996948242,5.34000015258789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.60600018501282,10.1419999599457,10.6840000152588,20.8200001716613,14.5569996833801,16.5149998664856,15.5320000648499,13.6209998130798,20.5019993782044,15.9679999351501,13.315999507904,16.7200002670288,12.6209998130798,18.9250001907349,6.66100001335144,1.23300004005432,7.09600013494491,3.74600002169609,1.66300006210804
3529,1,20190410,18040,"C04",7.23800015449524,8.26300001144409,14.0899999141693,11.1810002326965,0.675999999046326,0.472000002861023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.94500017166138,8.49400019645691,17.3779998421669,15.5409996509552,19.175000667572,19.4059996604919,22.5910003185272,14.0070004463196,19.1709998846054,15.3739998340607,22.0760006904602,11.8470001220703,15.3430001735687,17.018000125885,22.1730003356933,21.0399994850159,22.3260004520416,24.8860011100769,13.8459997177124,14.0119996070862,19.8490004539489,18.7629995346069,20.1819994449616,21.7700006961823,16.3380002975464,16.9370002746582,10.2260003089905,9.95799970626831,16.183000087738,19.0760002136231,15.4500002861023,7.84899994730949,9.47100007534027,6.7170000076294,12.4130002260208,8.95700025558472,12.1539995670319,12.0740003585815,16.2760000228882,7.95099997520447,1.8860000371933,3.44000005722046,3.77200007438659,11.6099996566772,6.13099980354309,6.13100016117096,11.433000087738,9.29299974441528,9.26200008392334,12.5559997558594,5.09899997711181,4.75600004196167,13.1050000190735,13.9439997673035,10.9450001716614,10.4050002098083,16.039999961853,13.183000087738,12.4309995174408,19.4290006160736,27.7860009074212,18.7770006656646,20.0260000228882,21.3159997463226,21.3420007228851,20.239999294281,21.1579992771149,23.6580007076264,18.4239997863769,14.0560002326965,20.0919994115829,23.4429993629456,17.5120000839234,12.4270002841949,24.9720001220704,18.2490000724793,27.26699924469,13.3759999275208,19.1269998550415,14.3689999580383,17.0120005607605,18.6640000343323,24.9099998474121,16.6359996795654,16.9150004386902,14.184999704361,15.9199995994568,21.5389993190765,19.264000415802,23.409999370575,15.1390001773834,17.2619996070862,4.70500004291535,3.31300008296966,0,0,0,4.58599996566772,2.83299994468689,8.3769998550415,9.2810001373291,13.9210004806519,9.02899980545044,15.8759999275208,7.39600014686585,11.628999710083,10.5759997367859,11.8740000724792,9.79299974441528,14.1640000343323,10.2030000686646,11.8200001716614,18.0559997558594,14.0150003433228,11.2459998130798,9.49000000953674,16.5509998798371,27.2719993591309,9.82500004768371,6.80900025367737,30.6210007667542,20.0880002975464,17.9800000190735,19.8670001029968,20.5209994316101,22.2350001335144,25.4440002441406,17.3999996185303,21.5989999771118,17.2729997634888,19.3159999847412,19.2830004692078,16.5240001678467,16.59099984169,11.0760002136231,17.0270004272461,14.78600025177,15.7710003852844,13.6280002593994,19.429000377655,22.7060008049011,17.7630000114441,20.9720001220703,25.9530000686646,19.9109997749329,18.75,17.0169997215271,22.3489999771118,19.5170001983642,17.6330003738403,17.5070004463196,6.32000017166138,3.55399990081787,1.07200002670288,0,1.67200005054474,12.7910003662109,0.617999970912933,0.583999991416931,0.185000002384186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.89600014686585,15.5810004472733,9.48899984359741,8.5789999961853,12.8129999637604,3.24099993705749,9.43199968338013,3.24800002574921,4.24199998378753,15.9029998779297,8.02699995040893,6.82400012016296,8.45899987220764,5.09799993038178,4.50299990177155,3.61900007724762,16.2799994945526,14.1279997825622,8.30800014734268,16.4109997749329,9.5809998512268,6.15100002288818,15.2499997615814,11.5949997901917,12.0109996795654,9.41400003433227,15.4140000343323,15.3289995193481,12.1460002064704,12.7249994277954,7.10000002384185,5.21400022506714,1.10899996757507,8.00400006771087,5.22700023651123
3529,1,20190410,18040,"C05",1.71999996900558,0,0,0.800000011920929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.53200007230044,0,0,2.03100001811981,9.97000002861023,8.05099987983703,12.3249998092651,20.4830005168914,19.4299993515015,23.5490000247955,13.7130002975464,14.603000164032,14.0339999198913,12.7890005111694,14.123000383377,20.1590003967285,11.0289998054504,5.38499999046326,17.0849995613098,12.6960003376007,17.9459998607635,21.4399995803833,13.8120005130768,13.0080003738403,18.6440002918243,16.0369997024536,13.7849998474121,13.2109998464584,8.34299993515015,0.776000022888184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69999992847443,12.4349999427795,8.94599974155426,19.4850004911423,17.5390005111694,19.4939994812012,14.5979995727539,20.2439998388291,15.3180003166198,19.3630001544952,25.0320000648498,14.6920003890991,22.3500005006791,14.6490001678467,15.3900003433228,17.7210005521774,17.6200003623962,20.1059994697571,18.1630001068116,17.8529996871948,17.3540000915527,19.190999507904,20.1329993009567,20.5650000572204,17.3280004262924,14.0290002822876,19.1279997825622,17.4319999217987,20.4100003242493,10.4430000782013,1.12399995326996,4.46800005435944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62699982523918,6.90099990367889,20.3439999818802,13.6269998550415,10.4110003709793,18.5949997901917,16.3630003929138,15.2470004558563,12.7740001678467,16.0760003328323,13.6670002937317,16.7849996089935,12.8020000457764,17.4170000553131,12.6099996566772,16.2929997444153,14.4780004024506,20.0110001564026,12.5069999694824,14.9969997406006,19.4619998931885,17.5070004463196,14.6459996700287,19.5549995899201,18.6370000839234,12.4389996528626,21.1409997940063,17.7990002632141,19.1970000267029,19.7399997711182,8.82900023460388,1.29700005054474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500999987125397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.28800010681153,12.9250001907349,10.9460000991821,14.5300002098084,17.6819996833801,14.4860005378723,16.3350000381469,18.5109996795654,19.5139994621277,16.9310004711151,22.007000207901,27.0500004291534,15.532000541687,17.2789998054505,22.2400007247925,23.5419998168945,16.4440002441406,19.2980003356934,20.8780002593995,14.3679995536804,14.6329996585846,10.896999835968,11.4769999980926,15.0789995193482,24.6759996414184,21.5089993476868,20.8299994468689,18.78600025177,14.8590002059937,10.2779998779297,0,0,0,0
3529,1,20190410,18040,"C06",0,1.28900003433228,0,3.74599994346499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59800004959106,0,0,0,0,0,0,0,0,0,0,0,0,0,2.69900004565716,1.77799999713898,2.99499994516372,1.72500003874302,0,4.27699995040894,0,1.50499999523163,0,3.71200004220009,0,0.73199999332428,5.45000004768371,1.45700001716614,0,3.07799994945526,0.649999976158142,2.87100005149841,3.53099989891052,4.12899994850159,4.30400002002716,1.55599996447563,7.85299992561341,6.64500010013581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.04600001126527,0,0,2.03600001335144,0,1.82299995422363,1.97100004553795,5.3510000705719,3.88100004196167,4.91200017929077,6.50999975204468,0.71399998664856,1.21099999547005,3.22699999809265,2.20999997854232,0.224999994039536,3.98099994659424,0,0.273999989032745,1.81199997663498,0,1.71200001239777,0.825999975204468,2.85300004482269,5.18500006198883,2.51200008392334,5.44100022315979,0,0,0.944999992847443,0,0,0,0,0,2.60500011593103,0,1.76800000667572,0,0,0,0,0,0,0,0.671000003814697,0.388999998569489,0,0,0,0,0,0,0,0,1.1360000371933,5.65100014209747,2.30199994146824,0,0,4.50600004196167,8,5.90000011026859,3.60500001907348,0,0,0,0,6.62800002098083,2.50999999046326,1.10800004005432,4.74500012397766,2.38499999046326,3.3549998998642,1.81400001049042,2.89499998837709,9.41499996185303,13.4410002231598,4.30999994277954,4.19299989938736,6.32099986076355,3.09200006723404,2.8989999294281,4.02999997138978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.82399982213974,0,0,3.21199989318848,2.80900004506111,0,0,4.24700009822846,7.22799992561341,3.18900007009506,2.20400002598762,5.60099995136261,7.98000025749207,3.46899998188019,13.3160004615784,6.79699993133545,0,1.432000041008,4.07400012016297,5.0789999961853,2.14500007778406,6.61800003051758,3.4079999923706,3.02400007843971,1.56400001049042,6.18400001525879,6.6059997677803,3.57999992370605,11.2990002632141,4.96200001239777,0.788999974727631,0,0
