"chemical.id","chemical.name","conc","Interval","Movement.mu","Movement.sd","Movement.n","Movement.peak","ks.stat","ks.pval","diff","delta","sig"
"3530","Non Germ Free","0","B",2.41126537916667,5.29881843437182,405,4.80757967638889,0,1,0,0,0
"3530","Non Germ Free","0","E",1.92043884212963,7.41318335284462,405,5.09982545972222,0,1,0,0,0
"3530","Non Germ Free","0","R",0.105553155034722,1.1369565841836,360,0.591724323611111,0,1,0,0,0
"3530","Non Germ Free","1","B",1.70779991655573,3.93945964949548,2817,2.1007359918131,0.0556068315386739,0.223566298850449,-0.703465462610934,-0.291741203058309,0
"3530","Non Germ Free","1","E",1.28311674061502,5.14850663774605,2817,3.0662747428115,0.0276653650455568,0.949230451530527,-0.637322101514614,-0.331862742792616,0
"3530","Non Germ Free","1","R",0.0570701462410144,0.678519324140455,2504,0.0818829626597444,0.0126375576854809,0.999999999754669,-0.0484830087937078,-0.459323160712336,0
