"well","plate.id","chemical.id","chemical.name","vp_locationcode","conc","starttime","vd_inadist","vd_smldist","vd_lardist","plate_well","total"
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1498,0,0,0,"18101_A01",0
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1499,0,0,0,"18101_A01",0
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1500,0,0,0,"18101_A01",0
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1501,0,0,0,"18101_A01",0
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1502,0,0,0,"18101_A01",0
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1503,0,0.933000028133392,0,"18101_A01",0.933000028133392
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1504,0,0,0,"18101_A01",0
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1505,0.17399999499321,0,0,"18101_A01",0
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1506,0,0,0,"18101_A01",0
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1507,0,0,0,"18101_A01",0
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1508,0,0,0,"18101_A01",0
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1509,0.061999998986721,3.21099996566772,0,"18101_A01",3.21099996566772
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1510,0.368999987840652,0,0,"18101_A01",0
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1511,0.507000029087067,0,0,"18101_A01",0
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1512,0.17399999499321,0,0,"18101_A01",0
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1513,0,0.123000003397465,0,"18101_A01",0.123000003397465
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1514,0,0,0,"18101_A01",0
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1515,0,0,0,"18101_A01",0
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1516,0.583000004291534,0.100000001490116,0,"18101_A01",0.100000001490116
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1517,0.185000002384186,0,0,"18101_A01",0
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1518,0,0,0,"18101_A01",0
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1519,0,0,0,"18101_A01",0
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1520,0,0,0,"18101_A01",0
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1521,0,0,0,"18101_A01",0
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1522,0,0,0,"18101_A01",0
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1523,0,0,0,"18101_A01",0
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1524,0.352999985218048,1.38399994373322,0,"18101_A01",1.38399994373322
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1525,0.261000007390976,0.377000004053116,0,"18101_A01",0.377000004053116
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1526,0.280000001192093,0,0,"18101_A01",0
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1527,0.407000005245209,0.284000009298325,0,"18101_A01",0.284000009298325
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1528,0.540000021457672,0,0,"18101_A01",0
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1529,0.370000004768372,0,0,"18101_A01",0
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1530,0,0,0,"18101_A01",0
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1531,0,0,0,"18101_A01",0
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1532,0,0,0,"18101_A01",0
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1533,0,2.52099990844727,0,"18101_A01",2.52099990844727
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1534,0.17399999499321,0,0,"18101_A01",0
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1535,0,0,0,"18101_A01",0
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1536,0,0,0,"18101_A01",0
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1537,0,0,0,"18101_A01",0
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1538,0,0,0,"18101_A01",0
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1539,0,0,0,"18101_A01",0
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1540,0,0,0,"18101_A01",0
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1541,0,0,0,"18101_A01",0
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1542,0.24600000679493,0.976000010967255,0,"18101_A01",0.976000010967255
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1543,0.368999987840652,0.296999990940094,0,"18101_A01",0.296999990940094
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1544,0.123000003397465,0,0,"18101_A01",0
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1545,0.123000003397465,0,0,"18101_A01",0
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1546,0.123000003397465,0,0,"18101_A01",0
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1547,0.368999987840652,0,0,"18101_A01",0
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1548,0,0,0,"18101_A01",0
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1549,0,0,0,"18101_A01",0
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1550,0,0,0,"18101_A01",0
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1551,0.34400001168251,0.959999978542328,0,"18101_A01",0.959999978542328
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1552,1.15799999237061,0,0,"18101_A01",0
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1553,0.360000014305115,0,0,"18101_A01",0
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1554,0,0,0,"18101_A01",0
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1555,0,0,0,"18101_A01",0
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1556,0,0,0,"18101_A01",0
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1557,0,0,0,"18101_A01",0
"A01",18101,3530,"Non Germ Free","ZEBRABOX2",1,1558,0,0,0,"18101_A01",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1467,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1468,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1469,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1470,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1471,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1472,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1473,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1474,0,0.551999986171722,0,"18101_A02",0.551999986171722
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1475,0.24600000679493,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1476,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1477,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1478,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1479,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1480,0,0.522000014781952,0,"18101_A02",0.522000014781952
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1481,0.739000022411346,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1482,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1483,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1484,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1485,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1486,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1487,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1488,0.973999977111816,2.12599992752075,0,"18101_A02",2.12599992752075
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1489,0.824000000953674,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1490,0.488000005483627,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1491,0.474000006914139,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1492,0.797999978065491,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1493,0.773000001907349,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1494,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1495,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1496,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1497,0.400000005960464,0.683000028133392,0,"18101_A02",0.683000028133392
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1498,0.592999994754791,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1499,0.705999970436096,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1500,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1501,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1502,0,0.481000006198883,0,"18101_A02",0.481000006198883
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1503,0.61599999666214,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1504,1.10300004482269,0.17399999499321,0,"18101_A02",0.17399999499321
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1505,0.342999994754791,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1506,0.467999994754791,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1507,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1508,0.296999990940094,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1509,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1510,0.123000003397465,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1511,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1512,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1513,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1514,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1515,0,0.841000020503998,0,"18101_A02",0.841000020503998
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1516,0.470999985933304,0.493000000715256,0,"18101_A02",0.493000000715256
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1517,0.430999994277954,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1518,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1519,0.333000004291534,0.819999992847443,0,"18101_A02",0.819999992847443
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1520,0.569000005722046,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1521,0.395999997854233,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1522,0.587999999523163,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1523,0.792999982833862,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1524,0.523999989032745,0.149000003933907,0,"18101_A02",0.149000003933907
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1525,0.808000028133392,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1526,0.681999981403351,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1527,0.449000000953674,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1528,0.472000002861023,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1529,0.430999994277954,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1530,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1531,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1532,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1533,0.375,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1534,0.685999989509583,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1535,0.342000007629395,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1536,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1537,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1538,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1539,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1540,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1541,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1542,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1543,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1544,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1545,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1546,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1547,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1548,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1549,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1550,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1551,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1552,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1553,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1554,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1555,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1556,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1557,0,0,0,"18101_A02",0
"A02",18101,3530,"Non Germ Free","ZEBRABOX2",1,1558,0,0,0,"18101_A02",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1467,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1468,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1469,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1470,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1471,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1472,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1473,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1474,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1475,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1476,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1477,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1478,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1479,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1480,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1481,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1482,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1483,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1484,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1485,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1486,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1487,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1488,0.143999993801117,6.31799983978271,0,"18101_A03",6.31799983978271
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1489,0.361999988555908,0.34799998998642,0,"18101_A03",0.34799998998642
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1490,0.30799999833107,2.50799989700317,0,"18101_A03",2.50799989700317
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1491,0.372999995946884,1.89100003242493,0.148000001907349,"18101_A03",2.03900003433228
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1492,0.845000028610229,1.39900004863739,0,"18101_A03",1.39900004863739
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1493,0,2.99600005149841,0,"18101_A03",2.99600005149841
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1494,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1495,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1496,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1497,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1498,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1499,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1500,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1501,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1502,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1503,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1504,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1505,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1506,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1507,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1508,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1509,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1510,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1511,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1512,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1513,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1514,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1515,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1516,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1517,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1518,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1519,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1520,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1521,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1522,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1523,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1524,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1525,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1526,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1527,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1528,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1529,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1530,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1531,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1532,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1533,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1534,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1535,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1536,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1537,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1538,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1539,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1540,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1541,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1542,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1543,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1544,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1545,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1546,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1547,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1548,0,0,0,"18101_A03",0
"A03",18101,3530,"Non Germ Free","ZEBRABOX2",1,1549,0,0,0,"18101_A03",0
