"chemical.id","bottle.id","chemical.name","conc","plate","MO24","DP24","SM24","NC24","MORT","YSE_","AXIS","EYE_","SNOU","JAW_","OTIC","PE__","BRAI","SOMI","PFIN","CFIN","PIG_","CIRC","TRUN","SWIM","NC__","TR__","any.except.MORT","any.effect"
3529,"C844503","Germ Free",0,18040,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33
3529,"C844503","Germ Free",1,18040,4.76,0,0,0,9.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.52
3529,"C844503","Germ Free",0,18041,8.33,9.09,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,16.67
3529,"C844503","Germ Free",1,18041,3.57,0,0,0,5.95,0,1.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23,7.14
3529,"C844503","Germ Free",0,18044,8.33,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67
3529,"C844503","Germ Free",1,18044,7.14,0,0,0,7.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.14
3529,"C844503","Germ Free",0,18045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3529,"C844503","Germ Free",1,18045,3.57,0,0,0,3.57,1.23,1.23,1.23,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,2.47,5.95
