"well","plate.id","chemical.id","chemical.name","vp_locationcode","conc","starttime","vd_inadist","vd_smldist","vd_lardist","plate_well","total"
"A01",18034,3530,"Non Germ Free","ZEBRABOX5",1,1522,0,0,0,"18034_A01",NA
"A01",18034,3530,"Non Germ Free","ZEBRABOX5",1,1523,0,0,0,"18034_A01",NA
"A01",18034,3530,"Non Germ Free","ZEBRABOX5",1,1524,0,0,0,"18034_A01",NA
"A01",18034,3530,"Non Germ Free","ZEBRABOX5",1,1525,0,0,0,"18034_A01",NA
"A01",18034,3530,"Non Germ Free","ZEBRABOX5",1,1526,0,0,0,"18034_A01",NA
"A01",18034,3530,"Non Germ Free","ZEBRABOX5",1,1527,0,0,0,"18034_A01",NA
"A01",18034,3530,"Non Germ Free","ZEBRABOX5",1,1528,0,0,0,"18034_A01",NA
"A01",18034,3530,"Non Germ Free","ZEBRABOX5",1,1529,0,0,0,"18034_A01",NA
"A01",18034,3530,"Non Germ Free","ZEBRABOX5",1,1530,0,0,0,"18034_A01",NA
"A01",18034,3530,"Non Germ Free","ZEBRABOX5",1,1531,0,0,0,"18034_A01",NA
"A01",18034,3530,"Non Germ Free","ZEBRABOX5",1,1532,0,0,0,"18034_A01",NA
"A01",18034,3530,"Non Germ Free","ZEBRABOX5",1,1533,0,0,0,"18034_A01",NA
"A01",18034,3530,"Non Germ Free","ZEBRABOX5",1,1534,0,0,0,"18034_A01",NA
"A01",18034,3530,"Non Germ Free","ZEBRABOX5",1,1535,0,0,0,"18034_A01",NA
"A01",18034,3530,"Non Germ Free","ZEBRABOX5",1,1536,0,0,0,"18034_A01",NA
"A01",18034,3530,"Non Germ Free","ZEBRABOX5",1,1537,0,0,0,"18034_A01",NA
"A01",18034,3530,"Non Germ Free","ZEBRABOX5",1,1538,0,0,0,"18034_A01",NA
"A01",18034,3530,"Non Germ Free","ZEBRABOX5",1,1539,0,0,0,"18034_A01",NA
"A01",18034,3530,"Non Germ Free","ZEBRABOX5",1,1540,0,0,0,"18034_A01",NA
"A01",18034,3530,"Non Germ Free","ZEBRABOX5",1,1541,0,0,0,"18034_A01",NA
"A01",18034,3530,"Non Germ Free","ZEBRABOX5",1,1542,0,0,0,"18034_A01",NA
"A01",18034,3530,"Non Germ Free","ZEBRABOX5",1,1543,0,0,0,"18034_A01",NA
"A01",18034,3530,"Non Germ Free","ZEBRABOX5",1,1544,0,0,0,"18034_A01",NA
"A01",18034,3530,"Non Germ Free","ZEBRABOX5",1,1545,0,0,0,"18034_A01",NA
"A01",18034,3530,"Non Germ Free","ZEBRABOX5",1,1546,0,0,0,"18034_A01",NA
"A01",18034,3530,"Non Germ Free","ZEBRABOX5",1,1547,0,0,0,"18034_A01",NA
"A01",18034,3530,"Non Germ Free","ZEBRABOX5",1,1548,0,0,0,"18034_A01",NA
"A01",18034,3530,"Non Germ Free","ZEBRABOX5",1,1549,0,0,0,"18034_A01",NA
"A01",18034,3530,"Non Germ Free","ZEBRABOX5",1,1550,0,0,0,"18034_A01",NA
"A01",18034,3530,"Non Germ Free","ZEBRABOX5",1,1551,0,0,0,"18034_A01",NA
"A01",18034,3530,"Non Germ Free","ZEBRABOX5",1,1552,0,0,0,"18034_A01",NA
"A01",18034,3530,"Non Germ Free","ZEBRABOX5",1,1553,0,0,0,"18034_A01",NA
"A01",18034,3530,"Non Germ Free","ZEBRABOX5",1,1554,0,0,0,"18034_A01",NA
"A01",18034,3530,"Non Germ Free","ZEBRABOX5",1,1555,0,0,0,"18034_A01",NA
"A01",18034,3530,"Non Germ Free","ZEBRABOX5",1,1556,0,0,0,"18034_A01",NA
"A01",18034,3530,"Non Germ Free","ZEBRABOX5",1,1557,0,0,0,"18034_A01",NA
"A01",18034,3530,"Non Germ Free","ZEBRABOX5",1,1558,0,0,0,"18034_A01",NA
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1467,0.824000000953674,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1468,0.860000014305115,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1469,0.377999991178513,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1470,0.298000007867813,0.554000020027161,0,"18034_A02",0.554000020027161
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1471,0.672999978065491,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1472,0.256000012159348,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1473,0,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1474,0,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1475,0.35699999332428,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1476,0,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1477,0,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1478,0,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1479,0,0.493999987840652,0,"18034_A02",0.493999987840652
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1480,0.432000011205673,0.717000007629395,0,"18034_A02",0.717000007629395
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1481,0.953999996185303,0.0820000022649765,0,"18034_A02",0.0820000022649765
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1482,0,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1483,0,3.69000005722046,0.111000001430511,"18034_A02",3.80100005865097
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1484,0.26800000667572,1.44099998474121,0,"18034_A02",1.44099998474121
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1485,0.652999997138977,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1486,0.46399998664856,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1487,0.263000011444092,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1488,0,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1489,0,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1490,0,0.778999984264374,0,"18034_A02",0.778999984264374
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1491,0,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1492,0,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1493,0,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1494,0,0.707000017166138,0,"18034_A02",0.707000017166138
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1495,0.308999985456467,3.64199995994568,0,"18034_A02",3.64199995994568
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1496,0,1.46300005912781,0,"18034_A02",1.46300005912781
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1497,0.523999989032745,0.446999996900558,0,"18034_A02",0.446999996900558
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1498,0.671000003814697,1.7039999961853,0,"18034_A02",1.7039999961853
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1499,0.451999992132187,1.51699995994568,1.14699995517731,"18034_A02",2.66399991512299
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1500,0.513999998569489,0.899999976158142,0,"18034_A02",0.899999976158142
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1501,0.873000025749207,0.602999985218048,0,"18034_A02",0.602999985218048
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1502,0.935000002384186,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1503,0.648999989032745,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1504,0.834999978542328,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1505,0,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1506,0,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1507,0,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1508,0,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1509,0.589999973773956,2.20700001716614,0,"18034_A02",2.20700001716614
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1510,1.14100003242493,0.0590000003576279,0,"18034_A02",0.0590000003576279
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1511,1.00999999046326,0.17399999499321,0,"18034_A02",0.17399999499321
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1512,0,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1513,0,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1514,0,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1515,0,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1516,0,0.540000021457672,0,"18034_A02",0.540000021457672
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1517,0.421999990940094,0.149000003933907,0,"18034_A02",0.149000003933907
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1518,0.425999999046326,0.270000010728836,0,"18034_A02",0.270000010728836
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1519,0.802999973297119,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1520,0.629000008106232,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1521,0.38400000333786,0.432000011205673,0,"18034_A02",0.432000011205673
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1522,0.561999976634979,0.583000004291534,0,"18034_A02",0.583000004291534
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1523,0.488999992609024,0.167999997735023,0,"18034_A02",0.167999997735023
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1524,0,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1525,0.75,0.499000012874603,0,"18034_A02",0.499000012874603
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1526,1.08000004291534,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1527,1.05400002002716,0.0500000007450581,0,"18034_A02",0.0500000007450581
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1528,0.920000016689301,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1529,0.842999994754791,0.141000002622604,0,"18034_A02",0.141000002622604
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1530,0,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1531,0,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1532,0,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1533,0,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1534,0,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1535,0,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1536,0,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1537,0,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1538,0.246999993920326,0.458000004291534,0,"18034_A02",0.458000004291534
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1539,0,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1540,0.563000023365021,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1541,0.223000004887581,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1542,0,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1543,0,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1544,0,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1545,0,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1546,0,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1547,0,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1548,0,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1549,0,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1550,0,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1551,0,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1552,0,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1553,0,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1554,0,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1555,0,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1556,0,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1557,0,0,0,"18034_A02",0
"A02",18034,3530,"Non Germ Free","ZEBRABOX5",1,1558,0.061999998986721,0.449999988079071,0,"18034_A02",0.449999988079071
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1467,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1468,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1469,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1470,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1471,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1472,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1473,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1474,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1475,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1476,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1477,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1478,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1479,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1480,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1481,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1482,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1483,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1484,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1485,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1486,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1487,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1488,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1489,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1490,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1491,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1492,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1493,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1494,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1495,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1496,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1497,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1498,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1499,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1500,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1501,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1502,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1503,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1504,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1505,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1506,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1507,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1508,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1509,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1510,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1511,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1512,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1513,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1514,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1515,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1516,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1517,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1518,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1519,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1520,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1521,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1522,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1523,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1524,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1525,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1526,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1527,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1528,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1529,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1530,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1531,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1532,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1533,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1534,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1535,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1536,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1537,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1538,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1539,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1540,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1541,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1542,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1543,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1544,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1545,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1546,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1547,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1548,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1549,0,0,0,"18034_A03",0
"A03",18034,3530,"Non Germ Free","ZEBRABOX5",1,1550,0,0,0,"18034_A03",0
