"chemical.id","bottle.id","chemical.name","conc","plate","MO24","DP24","SM24","NC24","MORT","YSE_","AXIS","EYE_","SNOU","JAW_","OTIC","PE__","BRAI","SOMI","PFIN","CFIN","PIG_","CIRC","TRUN","SWIM","NC__","TR__","any.except.MORT","any.effect"
3530,"C125605","Non Germ Free",0,18034,0,0,0,0,0,0,8.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.33,8.33
3530,"C125605","Non Germ Free",1,18034,2.38,0,0,0,3.57,1.23,23.46,2.47,0,0,0,0,0,0,0,0,0,0,1.23,0,0,0,28.05,30.95
3530,"C125605","Non Germ Free",0,18035,8.33,0,0,0,8.33,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.09,16.67
3530,"C125605","Non Germ Free",1,18035,3.61,0,0,0,3.61,3.75,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8.43
3530,"C125605","Non Germ Free",0,18038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,"C125605","Non Germ Free",1,18038,14.29,1.39,0,0,15.48,1.41,0,2.82,0,0,0,1.41,0,0,0,0,0,0,0,0,0,0,4.17,19.05
3530,"C125605","Non Germ Free",0,18039,16.67,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67
3530,"C125605","Non Germ Free",1,18039,5.95,0,0,0,5.95,1.27,2.53,1.27,0,1.27,0,1.27,0,0,2.53,1.27,0,0,3.8,0,0,0,3.8,9.52
