"chemical.id","chemical.name","conc","Interval","Movement.mu","Movement.sd","Movement.n","Movement.peak","ks.stat","ks.pval","diff","delta","sig"
"3529","Germ Free","0","B",0.859396838068182,2.96296491283792,396,1.38592959517045,0,1,0,0,0
"3529","Germ Free","0","E",0.185941341540404,0.975776343216669,396,0.823173107954545,0,1,0,0,0
"3529","Germ Free","0","R",0.0163376756036932,0.226747908060715,352,0.0981493252840909,0,1,0,0,0
"3529","Germ Free","1","B",0.500616946031746,1.58310362086374,2835,0.602816258531746,0.0359948693282027,0.758874006661357,-0.358779892036436,-0.417478720125302,0
"3529","Germ Free","1","E",0.13024661005291,0.765616589328831,2835,0.422660355753968,0.0154721821388488,0.999996854482917,-0.055694731487494,-0.29952850197863,0
"3529","Germ Free","1","R",0.0315531271577381,0.413361565171004,2520,0.0629684968253968,0.00523989898989902,1,0.0152154515540449,0.931310666408715,0
