"chemical.id","chemical.name","conc","Interval","Movement.mu","Movement.sd","Movement.n","Movement.peak","ks.stat","ks.pval","diff","delta","sig"
"3530","Non Germ Free","0","B",2.74150186697531,6.27109271881578,405,5.50202717361111,0,1,0,0,0
"3530","Non Germ Free","0","E",4.0243480492284,11.611080893484,405,12.3244575625,0,1,0,0,0
"3530","Non Germ Free","0","R",0.144615637326389,1.47135414881599,360,0.460069058333333,0,1,0,0,0
"3530","Non Germ Free","1","B",2.35067217260684,5.83643950051178,2925,2.78205155307692,0.0306552706552707,0.891773053173913,-0.390829694368471,-0.142560433416619,0
"3530","Non Germ Free","1","E",3.45007559363248,9.8162603979274,2925,10.3916930490385,0.038062678062678,0.681257244819442,-0.574272455595917,-0.14269950028453,0
"3530","Non Germ Free","1","R",0.0960453678605769,1.73501213170367,2600,0.234842425,0.0207264957264958,0.999226645034434,-0.048570269465812,-0.33585765940506,0
