"chemical.id","conc","plate","well","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113","t114","t115","t116","t117","t118","t119","t120","t121","t122","t123","t124","t125","t126","t127","t128","t129","t130","t131","t132","t133","t134","t135","t136","t137","t138","t139","t140","t141","t142","t143","t144","t145","t146","t147","t148","t149","t150","t151","t152","t153","t154","t155","t156","t157","t158","t159","t160","t161","t162","t163","t164","t165","t166","t167","t168","t169","t170","t171","t172","t173","t174","t175","t176","t177","t178","t179","t180","t181","t182","t183","t184","t185","t186","t187","t188","t189","t190","t191","t192","t193","t194","t195","t196","t197","t198","t199","t200","t201","t202","t203","t204","t205","t206","t207","t208","t209","t210","t211","t212","t213","t214","t215","t216","t217","t218","t219","t220","t221","t222","t223","t224","t225","t226","t227","t228","t229","t230","t231","t232","t233","t234","t235","t236","t237","t238","t239","t240","t241","t242","t243","t244"
3530,1,18039,"B09",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.787000000476837,0,0,0,2.4739999473095,0,0,0,0,0,0,0.47299998998642,0,0,1.74300004914403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509999990463257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67900002002716,0,2.98900000751018,5.69000005722046,4.54999995231628,0.230000004172325,0,11.1750001907349,11.1039998531341,10.1989998817444,6.4229998588562,0,0,0.654999971389771,3.71799993515014,0,4.28900003433228,0,0,0,1.41499996185303,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222000002861023,1.27699995040894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.86699986457825,22.2020003795624,0,0,0,0,0,0,0,2.5519999563694,0,1.41199994087219,1.07099997997284,0,3.80200004577637,1.68799996376038,0,1.63900002837181,2.07000002264977,0,0,0,3.16800010204315,6.05000001192093,0,0,0,0,0,0,3.51500010490417,0.663999974727631,0,0,0,0,0,0,0,0,0,0,0,0.555000007152557,0,0,0,0.670000016689301,0,0,0,0,0,0,0,4.48799991607666,0.970000028610229,0.425000011920929,0,0,22.7959997653961,35.5030009746552,26.3590009212494,23.443000793457,25.5200009346008,29.91100025177,20.0130000114441,19.9419999122619,18.3380002975464,22.3390007019043,20.2460007667542,22.2879991531372,16.9519999027253,20.9880003929138,14.3740000724792,25.3689999580384,20.706000328064,19.4279994964599,24.2270007133484,24.400999546051,23.7840003967285,25.1800003051758,20.617000579834,14.8619999885559,16.1859998703003,24.3150005340576,27.2039999961853,13.3450002670288,24.2510004043579,17.08899974823,11.9439995288849,1.01800000667572,8.15299987792969,1.89100003242493,1.62100005149841
3530,1,18039,"B10",2.31700003147125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.848999977111816,0.635999977588654,3.77800008654594,8.66600012779236,0,0,0,0,0,0,0,0,0,0,5.87399983406067
3530,1,18039,"B11",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18039,"B12",0.479000002145767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44799995422363,0.616999983787537,0,0,0,0,0.841000020503998,0.570999979972839,0,0,0,0,0,0,0,1.63100004196167,0,0,0,0,0,0,0,2.19600009918213,0,0,0,0,0,0,0,0,1.45700001716614,0,0,0,0,0,0,1.36199998855591,0.642000019550323,0,0,0.544000029563904,0.185000002384186,0.48199999332428,0,0,0,0,0,0,0,0,0,25.8960008621215,19.6470003128052,24.7410001754761,7.18799984455109,5.92299997806549,2.04699993133545,1.76699995994568,4.5219999551773,13.606999874115,15.2899994850159,20.3400001525879,14.8720002174377,22.1380000114441,12.7040004730225,15.958999633789,10.2689998149872,12.0770002603531,11.0179998874664,9.07399988174438,15.0199999809265,9.32699990272522,14.1089997291565,20.3740005493165,18.6219999790192,18.0809998512268,12.3289999961853,19.242000579834,33.9970002174377,14.8069996833802,7.88599979877472,1.98000001907349,0.561999976634979,0.314000010490417,0,0,0.449000000953674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38800001144409,0.363000005483627,0,0,12.9370002746582,0,20.9879994392395,2.16700005531311,2.27699995040894,3.63799995183945,0,4.89200007915497,2.74799990467727,0,9.05799984931946,2.68900001049042,5.56700015068054,2.8690000474453,3.42400002107025,8.59100008010864,2.68299996852875,13.1899995803833,1.56900000572205,7.26399993896484,13.5869998931885,11.0609998703003,3.53099994361401,84.08900308609,1.26600003242493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.9229991436004,13.1420001983643,0,0,6.80900001525879,4.66799998283386,7.58899998664856,3.9300000667572,2.7039999961853,7.26000022888183,6.98799991607666,4.48699998855591,4.89299988746643,3.73199999332428,6.74199986457824,7.87899994850159,8.99500012397766,7.97699999809265,12.5809996128082,6.49399995803833,5.63299977779389,11.3110003471374,12.4739999771118,15.8540000915527,13.8610000610352,15.1110005378723,9.79499983787536,16.5750000476837,11.8499999046326,1.99000003933907,0,0,1.71099999547005,17.7399997711182
3530,1,18039,"C01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61000001430511,0.799000024795532,0,0,0,3.53900004923344,4.32299995422364,0,0,0,0,0,0,0.342999994754791,0,0,2.35700011253357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.8540005683899,0,0,0,0.625999987125397,0.760999977588654,0,0.529999971389771,0,3.57399989664555,0.421000003814697,0,2.55399994179606,1.24199998378754,0,0,0,6.21900010108948,1.74000000953674,12.3499999046326,3.25200005155056,1.72800004482269,6.96099996566772,0.708000004291534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5239996910095,8.93500018119812,0,0,6.89100003242492,6.77900004386902,0,0,0,0,0,2.59699991159141,5.17000007629395,9.38899993896485,6.40199995040893,0,0.802999973297119,0.209000006318092,7.08400011062623,1.57599997520447,0,0,0,0,0,0.575999975204468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.24899983406067,8.56500005722046,4.31199991703033,0.670000016689301,0,0,0.61599999666214,4.01399993896484,2.9870001077652,0.349000006914139,0.740000009536743,0,0,0,0,0,0,0,2.14099997282029,0,0,0.920000016689301,0,3.61999991536141,0,5.60199999809265,3.69999993965029,0,0.566999971866608,0,0,0,0
3530,1,18039,"C02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.674000024795532,1.14400005340576,0,0,0,0,0,0.558000028133392,0,0,0,0,0,0,0.671000003814697,2.46600008010864,1.35199999809265,0.792999982833862,0,0.398999989032745,0,0.428999990224838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800999999046326,0.555999994277954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.682000041008,0,1.68599998950958,0.89300000667572,0,0.261000007390976,0,0.34400001168251,0,0,0,0,0,0.96399998664856,0,0,0,0.444000005722046,0,1.51900005340576,1.9190000295639,2.54500007629395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.791999995708466,0,0,0,0,0,0,0,0,0,0,0,0.061999998986721,2.78699994087219,0.448000013828278,1.15900003910065,1.08599996566772,1.10500001907349,0,0,0,0,0,0,0,0,0,0,0,0,4.22899997234345,22.0820004940033,1.22000002861023,1.36300003528595,0.947000026702881,1.26800000667572,0,3.84000015258789,1.73999994620681,1.54799997806549,18.1319999694824,26.1370005607605,17.0750002861023,21.9769997596741,8.12099981307983,10.0770001411438,0,0,1.3860000371933,0.949000000953674
3530,1,18039,"C03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544000029563904,2.51800011098385,0,0,0,0,0,0,0,0,0,1.21599996089935,0,0,0.224999994039536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.88299989700317,0,0,0,0,3.16300010681152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.59699988365173,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333000004291534,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,18039,"C04",1.3910000026226,0,0.787000000476837,1.57500004768372,0,0,0,0.791000008583069,0,0,0,0,0,0,0,0,0.638999998569489,0.962000012397766,0,0,0,0,1.48000001907349,1.7039999961853,0,0,2.53299999237061,2.06699991226196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.603999972343445,0,0,0,0,0.293000012636185,0,0,0,0,0,0,0,0,0.61599999666214,0.85699999332428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.32000005245209,0,0,0.194999992847443,0,1.14100003242493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.795000016689301,4.60799980163574,0,0,0,0,0,0,0,0,0,0,0,0.912000000476837,0,0,0,0,1.63399994373322,0,0,0,0,0,0,0,0,0,0.717999994754791,0,1.09700000286102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.926999986171722,0,0,3.05699992179871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3639999628067,0.430000007152557,0,0.444000005722046,0,0,2.84500002861023,0.199000000953674,0,0,0,0,0,0,0,0,0,1.557000041008,0,0,0,0,0,0,0.919000029563904,0,0,0,0,0,0,0,0,0,0,2.32699996978044,3.02500003576279,30.8870010375976,15.2689995765686,26.8299994468689,21.691999912262,18.9650001525879,23.0809993743897,14.8730006217957,14.5720002651214,13.0200002193451,14.1850004196167,11.668999671936,14.7699999809265,10.6010000705719,13.3630001544952,15.7399995326996,12.5610003471374,10.180999994278,22.8940000534058,12.5529999732971,19.1189997196197,24.2999997138977,11.3980002403259,15.8059997558594,19.5620002746582,14.4019999504089,12.0069999694824,13.7729997634888,19.6020002365113,16.3400001525879,9.67200016975403,0.611999988555908,0.46900001168251,0,0
3530,1,18039,"C05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40200001001358,0,18.7970001697541,29.8899993896485,3.0809999704361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29999995231628,0,0,0,0,0,0,0.207000002264977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.83500003814697,0,0,0,0,12.2039999961853,24.28600025177,20.9020004272461,17.9069995880126,16.0680003166199,19.8899993896485,13.4499998092651,18.4790000915527,16.5650005340576,25.2710003852845,11.9010000228882,15.9409999847412,14.2170000076294,16.5690002441406,10.5879998207092,19.135000705719,10.5820002555847,6.84800004959107,7.73399996757507,8.96000003814697,5.73500013351441,11.7969999313354,8.65399980545044,15.2689995765686,10.3719997406006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296999990940094,0,0,0,0,0,0,0,0,0,0,0,0,3.1309999525547,7.96099996566773,18.7170000076294,2.78400003910064,15.7779998779297,16.7090001106263,15.2350001335144,14.128999710083,20.6440000534057,20.0930004119874,11.4470000267029,0,0,0,0,0,0.699999988079071,1.1360000371933,8.81599998474122,9.88800001144409,6.95899987220765,10.8159999847412,12.1110000610352,12.683000087738,12.2960000038147,10.7880001068115,8.85500001907348,14.8619999885559,5.32600009441376,1.33500003814697,0,0.74099999666214,0,0
3530,1,18039,"C06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.14999997615814,1.80299995839596,2.42600005492568,2.78700006008149,19.5259995460511,22.8450002670288,6.44799971580505,0,0,0,0,0.778999984264374,0,0,0.703000009059906,4.34500002861023,1.17700004577637,3.82099997997284,1.00300002098083,0.527999997138977,0.656000018119812,0,0,16.992000579834,3.68700003623963,0.108999997377396,0,0,8.59700012207031,9.34699988365173,0.474999994039536,1.32299995422363,0.558000028133392,0,0,0,0,0,0,0.753000020980835,2.20600008964539,0,0.962000012397766,0.123000003397465,0,0.455000013113022,1.96599996089935,6.97000014781952,7.57500004768371,0.998000025749207,0.568000018596649,1.61000001430511,2.39499998092651,0,0,0,0,1.34800001978874,1.23699998855591,0,0,0,3.557000041008,9.28599977493287,6.66199994087219,1.6139999628067,16.2300000190735,12.9270000457764,14.8379998207093,17.4200000762939,23.7200007438659,13.960000038147,12.1189999580383,19.3169994354248,9.28600025177002,16.3619999885559,16.2579998970032,8.42000007629394,5.7260000705719,0.920000016689301,0,1.55400002002716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21899998188019,1.43699997663498,0,0,0,0,0,0,0,1.98300003260374,2.14600002765656,1.7589999884367,0.898000001907349,4.81699991226197,0,1.01600003242493,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425999999046326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.741999983787537,2.30599997192621,0,1.60399999842048,1.44700002670288,2.60799998044968,25.3819990158081,24.0649993419647,26.8189992904663,18.0319995880127,19.2419996261597,21.8979997634887,25.9579992294312,19.7360000610351,23.5580005645752,24.768000125885,20.5339999198914,21.3570001125336,21.9859993457794,22.0379996299743,17.3059997558594,18.7389998435974,18.5199999809265,18.9060001373291,16.3069996833801,24.9260005950928,20.8120005130768,19.1280000209808,18.7360000610351,18.3579998016357,18.3699994087219,9.47899985313415,9.51499992609024,0.52700001001358,8.9319999217987,9.71299982070923
