"chemical.id","conc","date","plate","well","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91"
3530,1,20190410,18042,"E09",0,0,0,0.508000016212463,0,0,0,0,0.212999999523163,0,0,2.64800000190735,1.73700001835823,0,0,0,0,0,0,0,0.704999983310699,1.40900003910065,0.0710000023245811,0,0,0,0,0,0,0,0.188999995589256,0.119000002741814,0.0920000001788139,0,0,0.577000021934509,0.17399999499321,0,4.81700003147125,3.3419998884201,0,0.347000002861023,0,0,0.105999998748302,1.12699997425079,2.26200008392334,0.0280000008642673,0,0,0.662000000476837,0,0,0,0.061999998986721,0,0,3.80999994277954,4.13699984550476,2.77899992465973,1.33599996566772,0,0,0,0,0,0.855000019073486,1.08500003814697,0.135000005364418,0,0,0,0,0,2.16499996185303,4.93799996376038,0.685999989509583,0.0820000022649765,0,0,0,0.575999975204468,0.358999997377396,1.66500005125999,1.61700005084276,0.414000004529953,0.0649999976158142,0,0,0,0,0
3530,1,20190410,18042,"E10",0,0,3.45900011062622,0.865000009536743,0,0,0,0,0,0.375999987125397,0,3.08800005912781,1.52600004896521,0.787999987602234,0,0.967000005766749,0,0.0640000030398369,0,0.0649999976158142,1.47000002861023,0.930000007152557,0.0579999983310699,0,0,0,0,0,0.583999991416931,1.46099996566772,0.266999989748001,0,0,0,0,0,0,0.061999998986721,1.34700000286102,0.505999982357025,0,0,0,0.0529999993741512,0,0,0.412999987602234,1.97000002861023,0.807999990880489,0.196999996900558,0,0,0.061999998986721,0,0,0,2.28500008583069,1.42300000414252,0,0,0,0,0.301999986171722,0.358999997377396,0,2.81399989128113,0.0820000022649765,0,0,0,0,0,0,0,0,0.370000004768372,0,0,0,0,0,0,0.275999993085861,2.39100003242493,0.185999996960163,0,0,0,0,0.462999999523163,0,0
3530,1,20190410,18042,"E11",0,0,1.18299996852875,1.08700001239777,0,0,0,0,0,0,0,1.90199995040894,0.264999985694885,0,0,0,0,0,0,0,1.27799999713898,0.53600001335144,0,0,0,0,0,0,0,2.44199991226196,0.402999989688396,0,0,0,0,0,0,0,2.26900005340576,0.689999997615814,0.19200000166893,0,0,0,0,0,0,2.3659999370575,0.119000002741814,0,0,0,0,0,0,0,0,0,0,0,0,0.771000027656555,0.393999993801117,0,0,0,0,0,0,0,0,0,0,0,0,0.827000021934509,0,0,1.442999958992,1.64800000190735,1.01699995994568,0,0,0,0.568000018596649,0.395999997854233,0,0,0,0,0.444999992847443,0
3530,1,20190410,18042,"E12",0,0,2.52099990844727,21.4610004425049,16.3360000252724,11.3729999065399,5.50700008869171,8.13899993896484,5.59299993515015,0,0.819000005722046,4.38899993896484,0.453999996185303,0.0430000014603138,0,0,0,0,0,0,0,0.634999990463257,0,0,0,0,0,0,0,1.5989999473095,2.72200006246567,0,0.261999994516373,0,0,0,0,0,2.95499988645315,0.780000001192093,0,0,0,0,0,0,0,2.77500009536743,0.136999994516373,0.876999974250793,0,0,0,0,0,0,1.79700005054474,1.05400002002716,1.07400000095367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6410000026226,4.45599985122681,0.204999998211861,0,0.101999998092651,0,0,0.623000025749207,0.243000000715256,1.20899999141693,0,0,0,0,0,0,0
3530,1,20190410,18042,"F01",0,0,2.91700005531311,0.696999989449978,0,1.06200003623962,0,0.796999990940094,0,0,0,3.79800009727478,0.475999988615513,0,0,0,0,0,0,0,2.93400001525879,0.564999997615814,0,0,0,0,0,0,0,3.65400004386902,0.504999995231628,0,0,0,0,0,0,0,3.04500007629395,0.541000008583069,0,0,0,0,0,0,0,2.40599989891052,0.243000000715256,0,1.52200001664459,0.867999970912933,0,0,0,0,3.0090000629425,2.72100001573563,0,0,0.462000012397766,0,0,0,0,3.76799988746643,0.25900000333786,0,0,0,0,0,0,0,3.01099991798401,0,0,0,0,0,0,0,0,3.04399991035461,0.324000000953674,0,0,0,0,0,0,0
3530,1,20190410,18042,"F02",0,0,3.31599998474121,2.14600002765655,0,0,0.314000010490417,0.303999990224838,0,0,0,3.08899998664856,0.180999994277955,0,0,0,0,0,0,0.663999974727631,1.15199995040894,0,0,0,0,0,0,0,0.800999999046326,0.437000006437302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.788999974727631,3.01500010490417,0,0.323000013828278,0,0,0,0,0,0.958000004291534,0,0,0,0,0,1.8870000243187,0.940000012516975,0,0.061999998986721,0,0,0,0,0,0,0.99099999666214,0,1.82599997520447,0,0,0,0.497000008821487,0.751999974250793
3530,1,20190410,18042,"F03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3530,1,20190410,18042,"F05",0,0,0,1.83500003814697,0,0,0,0,0,0,0,1.61500000953674,1.32600005716086,0,0,0,0,0,0,0,2.51500010490417,0.648000001907349,0.0350000001490116,0,0,0.310999989509583,0.206000000238419,0,0,0,0,0,0.785000026226044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349000006914139,0,1.07000005245209,0.935999989509583,0,0,0.600000023841858,1.24699997901917,0.312999993562698,0.263000011444092,0.096000000834465,0,0,0,0,0,0.569999992847443,0.783999979496002,0.301999986171722,0,0.17399999499321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.962999999523163,0,0,1.18400001525879,2.43300008773804
3530,1,20190410,18042,"F06",0,0,3.87700009346008,2.06700000166893,0,0.126000002026558,0,0,0.230000004172325,0,0,0,1.67400001734495,0,0,0,0,0,0,0,0,0.342000007629395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.634999990463257,0.148000001907349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.671000003814697,0.681999981403351,0.33500000834465,0,0,0,0,0,0
3530,1,20190410,18042,"F07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26300001144409,0.261999994516373,0.349000006914139,0.697000026702881,0.17399999499321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
